wavelength_um,snr
1.283491879350347808e+00,2.410155107656133566e+01
1.283508313998452888e+00,2.410917991767011870e+01
1.283524748646558189e+00,2.411984037537564518e+01
1.283541183294663490e+00,2.413050256968652008e+01
1.283557617942768569e+00,2.414252534169265729e+01
1.283574052590873871e+00,2.415589456624861953e+01
1.283590487238978950e+00,2.416926713179636010e+01
1.283606921887084251e+00,2.417719997763031614e+01
1.283623356535189330e+00,2.418452486885511021e+01
1.283639791183294632e+00,2.419066716873190970e+01
1.283656225831399489e+00,2.419399684139245821e+01
1.283672660479504790e+00,2.419732345128910111e+01
1.283689095127610091e+00,2.420375634485827021e+01
1.283705529775715171e+00,2.421156895956399069e+01
1.283721964423820472e+00,2.421979142378990701e+01
1.283738399071925551e+00,2.423221194528462163e+01
1.283754833720030852e+00,2.424463524515241630e+01
1.283771268368135932e+00,2.425342831434418756e+01
1.283787703016241233e+00,2.425836720554392656e+01
1.283804137664346312e+00,2.426330414623665277e+01
1.283820572312451613e+00,2.426980220054988635e+01
1.283837006960556915e+00,2.427650951626487341e+01
1.283853441608661772e+00,2.428518555768988563e+01
1.283869876256767073e+00,2.429898673089592620e+01
1.283886310904872152e+00,2.431279147037948718e+01
1.283902745552977454e+00,2.432230221871376585e+01
1.283919180201082533e+00,2.432973212118186979e+01
1.283935614849187834e+00,2.433711485258992724e+01
1.283952049497292913e+00,2.434387111067172782e+01
1.283968484145398214e+00,2.435062662922725707e+01
1.283984918793503516e+00,2.435317885766999879e+01
1.284001353441608595e+00,2.435090191421237193e+01
1.284017788089713896e+00,2.434861784968765264e+01
1.284034222737818753e+00,2.434902715570182608e+01
1.284050657385924055e+00,2.434133004469537198e+01
1.284067092034029134e+00,2.433505938976839289e+01
1.284083526682134435e+00,2.433291155735134481e+01
1.284099961330239514e+00,2.433075845936834014e+01
1.284116395978344816e+00,2.432564879078355702e+01
1.284132830626450117e+00,2.431896602888243919e+01
1.284149265274555196e+00,2.431214345320915626e+01
1.284165699922660497e+00,2.430260296378235552e+01
1.284182134570765577e+00,2.429306205535305097e+01
1.284198569218870878e+00,2.428394425955741909e+01
1.284215003866975735e+00,2.427535674021748235e+01
1.284231438515081036e+00,2.426676821000890527e+01
1.284247873163186116e+00,2.425512424774806775e+01
1.284264307811291417e+00,2.424289530050929642e+01
1.284280742459396496e+00,2.423183198959840468e+01
1.284297177107501797e+00,2.422457366411791568e+01
1.284313611755607099e+00,2.421731348118085236e+01
1.284330046403712178e+00,2.420974331073634644e+01
1.284346481051817479e+00,2.420199017461709445e+01
1.284362915699922558e+00,2.419389884102418975e+01
1.284379350348027859e+00,2.417244135715955977e+01
1.284395784996132717e+00,2.415098995571726093e+01
1.284412219644238018e+00,2.413398902583440986e+01
1.284428654292343097e+00,2.412313822114434103e+01
1.284445088940448398e+00,2.411228780174566566e+01
1.284461523588553478e+00,2.411225305632959959e+01
1.284477958236658779e+00,2.411467403412714461e+01
1.284494392884764080e+00,2.411487137240269263e+01
1.284510827532869159e+00,2.410669717396901746e+01
1.284527262180974461e+00,2.409852169223829677e+01
1.284543696829079540e+00,2.409067619502136282e+01
1.284560131477184841e+00,2.408304624912082659e+01
1.284576566125289698e+00,2.407541466756659077e+01
1.284593000773395000e+00,2.406562887520491145e+01
1.284609435421500079e+00,2.405584007125499468e+01
1.284625870069605380e+00,2.404478621473805333e+01
1.284642304717710681e+00,2.403178255714072264e+01
1.284658739365815761e+00,2.401878055891864960e+01
1.284675174013921062e+00,2.400491500368555364e+01
1.284691608662026141e+00,2.399081860477411254e+01
1.284708043310131442e+00,2.397950477273444037e+01
1.284724477958236522e+00,2.398066686616980192e+01
1.284740912606341823e+00,2.398182115201447573e+01
1.284757347254446680e+00,2.397371284365963007e+01
1.284773781902551981e+00,2.395880758912225161e+01
1.284790216550657282e+00,2.394390508973940612e+01
1.284806651198762362e+00,2.392615591784063156e+01
1.284823085846867663e+00,2.390832526993567342e+01
1.284839520494972742e+00,2.389823619547712497e+01
1.284855955143078043e+00,2.390160669960284068e+01
1.284872389791183123e+00,2.390496766369139081e+01
1.284888824439288424e+00,2.388685822611716958e+01
1.284905259087393281e+00,2.386193914761338064e+01
1.284921693735498582e+00,2.384080946247270916e+01
1.284938128383604106e+00,2.384062130476828401e+01
1.284954563031708963e+00,2.384042630634350601e+01
1.284970997679814264e+00,2.382977656459954474e+01
1.284987432327919343e+00,2.381047025960207719e+01
1.285003866976024645e+00,2.379116910967097809e+01
1.285020301624129724e+00,2.379478476805898168e+01
1.285036736272235025e+00,2.379983656197677533e+01
1.285053170920340104e+00,2.380134667211818922e+01
1.285069605568445406e+00,2.379581987426735168e+01
1.285086040216550707e+00,2.379029000624903745e+01
1.285102474864655564e+00,2.378284896589377695e+01
1.285118909512760865e+00,2.377469310345221842e+01
1.285135344160865944e+00,2.376563168158980233e+01
1.285151778808971246e+00,2.375003102678901712e+01
1.285168213457076325e+00,2.373443355531423293e+01
1.285184648105181626e+00,2.372294873018354266e+01
1.285201082753286705e+00,2.371533511874781652e+01
1.285217517401392007e+00,2.370771982551922008e+01
1.285233952049497308e+00,2.370291826586303685e+01
1.285250386697602387e+00,2.369839736886791215e+01
1.285266821345707688e+00,2.369305093137128537e+01
1.285283255993812546e+00,2.368579827906479807e+01
1.285299690641917847e+00,2.367854369632359024e+01
1.285316125290022926e+00,2.366788694451734898e+01
1.285332559938128227e+00,2.365573665504251011e+01
1.285348994586233307e+00,2.364326884889971936e+01
1.285365429234338608e+00,2.362749382610713766e+01
1.285381863882443909e+00,2.361172210969654728e+01
1.285398298530548988e+00,2.359927829411490308e+01
1.285414733178654290e+00,2.359042414558592782e+01
1.285431167826759369e+00,2.358156911692610080e+01
1.285447602474864670e+00,2.357941860054720351e+01
1.285464037122969527e+00,2.357823070554591283e+01
1.285480471771074829e+00,2.357537228537304941e+01
1.285496906419179908e+00,2.356793244561761114e+01
1.285513341067285209e+00,2.356049078515214390e+01
1.285529775715390288e+00,2.355051170041767961e+01
1.285546210363495589e+00,2.353922303188584308e+01
1.285562645011600891e+00,2.352806377640622060e+01
1.285579079659705970e+00,2.351925047028950289e+01
1.285595514307811271e+00,2.351043624587718739e+01
1.285611948955916350e+00,2.350219783616730851e+01
1.285628383604021652e+00,2.349467833125232730e+01
1.285644818252126509e+00,2.348715705015080246e+01
1.285661252900231810e+00,2.347829505237348613e+01
1.285677687548336889e+00,2.346917174236191528e+01
1.285694122196442191e+00,2.346018618379268617e+01
1.285710556844547270e+00,2.345166448364192036e+01
1.285726991492652571e+00,2.344314166720644366e+01
1.285743426140757872e+00,2.343420216250714105e+01
1.285759860788862952e+00,2.342500913647786120e+01
1.285776295436968253e+00,2.341577553327599404e+01
1.285792730085073332e+00,2.340373651745065331e+01
1.285809164733178633e+00,2.339169863019387563e+01
1.285825599381283491e+00,2.337638822266486827e+01
1.285842034029388792e+00,2.335629616834149758e+01
1.285858468677493871e+00,2.333620984088693007e+01
1.285874903325599172e+00,2.332804079005298448e+01
1.285891337973704474e+00,2.332287936127500316e+01
1.285907772621809553e+00,2.331877344858828138e+01
1.285924207269914854e+00,2.331916885520888982e+01
1.285940641918019933e+00,2.331955674351639729e+01
1.285957076566125235e+00,2.331159106783363555e+01
1.285973511214230314e+00,2.329763380632435599e+01
1.285989945862335615e+00,2.328367885162566608e+01
1.286006380510440472e+00,2.327082350356465668e+01
1.286022815158545773e+00,2.325799921107948265e+01
1.286039249806651075e+00,2.324300026612227654e+01
1.286055684454756154e+00,2.322422924989326276e+01
1.286072119102861455e+00,2.320546330459875861e+01
1.286088553750966534e+00,2.319532439725652395e+01
1.286104988399071836e+00,2.318794872020885833e+01
1.286121423047176915e+00,2.318271183622247378e+01
1.286137857695282216e+00,2.318971487215876337e+01
1.286154292343387295e+00,2.319670494710899789e+01
1.286170726991492597e+00,2.319158748442149687e+01
1.286187161639597898e+00,2.317617498812330368e+01
1.286203596287702755e+00,2.316076568118004175e+01
1.286220030935808056e+00,2.314476604925942382e+01
1.286236465583913136e+00,2.312872636754638833e+01
1.286252900232018437e+00,2.311582083638663931e+01
1.286269334880123516e+00,2.310948034829749176e+01
1.286285769528228817e+00,2.310313723534203589e+01
1.286302204176333897e+00,2.309348665576644066e+01
1.286318638824439198e+00,2.308251265216772197e+01
1.286335073472544499e+00,2.307179966488876843e+01
1.286351508120649578e+00,2.306330440196985876e+01
1.286367942768754880e+00,2.305480798546199850e+01
1.286384377416859737e+00,2.304908583329358862e+01
1.286400812064965038e+00,2.304617780350661604e+01
1.286417246713070117e+00,2.304326465730853002e+01
1.286433681361175418e+00,2.302590030491291273e+01
1.286450116009280498e+00,2.300670129141100873e+01
1.286466550657385799e+00,2.299166151104116196e+01
1.286482985305491100e+00,2.298741293806243036e+01
1.286499419953596179e+00,2.298316022468884512e+01
1.286515854601701481e+00,2.298250527218155170e+01
1.286532289249806560e+00,2.298362739936213117e+01
1.286548723897911861e+00,2.298384891230599791e+01
1.286565158546016718e+00,2.296991675018357881e+01
1.286581593194122020e+00,2.295598692527302731e+01
1.286598027842227099e+00,2.293832032509022767e+01
1.286614462490332400e+00,2.291608746318151546e+01
1.286630897138437701e+00,2.289386162466735541e+01
1.286647331786542781e+00,2.288640143385624270e+01
1.286663766434648082e+00,2.288174091380640007e+01
1.286680201082753161e+00,2.287792634530706337e+01
1.286696635730858462e+00,2.287693847472569431e+01
1.286713070378963542e+00,2.287594397622716968e+01
1.286729505027068843e+00,2.287387558728300618e+01
1.286745939675173700e+00,2.287115063009379412e+01
1.286762374323279001e+00,2.286825865283985593e+01
1.286778808971384080e+00,2.285126512081136951e+01
1.286795243619489382e+00,2.283427577568568978e+01
1.286811678267594683e+00,2.282009790043985475e+01
1.286828112915699762e+00,2.281010611978526015e+01
1.286844547563805063e+00,2.280011417005576746e+01
1.286860982211910143e+00,2.279562053053428983e+01
1.286877416860015444e+00,2.279257010427768648e+01
1.286893851508120523e+00,2.278681650126551617e+01
1.286910286156225824e+00,2.276889932822927065e+01
1.286926720804330682e+00,2.275098689826159060e+01
1.286943155452435983e+00,2.274282221190456710e+01
1.286959590100541062e+00,2.274196186440712708e+01
1.286976024748646363e+00,2.274109472699277745e+01
1.286992459396751665e+00,2.273492019109012929e+01
1.287008894044856744e+00,2.272852908440006559e+01
1.287025328692962045e+00,2.272139843324680442e+01
1.287041763341067124e+00,2.271290294435801727e+01
1.287058197989172426e+00,2.270440625889081687e+01
1.287074632637277283e+00,2.269513802998134722e+01
1.287091067285382806e+00,2.268559933077182578e+01
1.287107501933487663e+00,2.267443284480726717e+01
1.287123936581592965e+00,2.265222846984989147e+01
1.287140371229698266e+00,2.262915145680745255e+01
1.287156805877803345e+00,2.261307584223037637e+01
1.287173240525908646e+00,2.260346945238670813e+01
1.287189675174013725e+00,2.259386263236188341e+01
1.287206109822119027e+00,2.258464273092414487e+01
1.287222544470224106e+00,2.257546092399906712e+01
1.287238979118329407e+00,2.256923484121037404e+01
1.287255413766434264e+00,2.256996191906682014e+01
1.287271848414539566e+00,2.257067985820114231e+01
1.287288283062644867e+00,2.256436655822794179e+01
1.287304717710749946e+00,2.255485703494400340e+01
1.287321152358855247e+00,2.254468266207655702e+01
1.287337587006960327e+00,2.252648527955513558e+01
1.287354021655065628e+00,2.250829372330042943e+01
1.287370456303170707e+00,2.249271803574264084e+01
1.287386890951276008e+00,2.248014292328809560e+01
1.287403325599381088e+00,2.246756964660751521e+01
1.287419760247486389e+00,2.246573139149900200e+01
1.287436194895591690e+00,2.246571489947322320e+01
1.287452629543696547e+00,2.246303997725382473e+01
1.287469064191801849e+00,2.245211781391563122e+01
1.287485498839906928e+00,2.244119622976825923e+01
1.287501933488012229e+00,2.242677767357917418e+01
1.287518368136117308e+00,2.241032636169289560e+01
1.287534802784222610e+00,2.239414164667132923e+01
1.287551237432327689e+00,2.239040149892244358e+01
1.287567672080432990e+00,2.238665608783094640e+01
1.287584106728538291e+00,2.237884555230874284e+01
1.287600541376643370e+00,2.236517325315428195e+01
1.287616976024748672e+00,2.235150361596504354e+01
1.287633410672853529e+00,2.233892026873146719e+01
1.287649845320958830e+00,2.232661350948540502e+01
1.287666279969063909e+00,2.231589282673378705e+01
1.287682714617169211e+00,2.231210057961495963e+01
1.287699149265274290e+00,2.230830309299745551e+01
1.287715583913379591e+00,2.230062251783568783e+01
1.287732018561484892e+00,2.229006767713533677e+01
1.287748453209589972e+00,2.227951313697377955e+01
1.287764887857695273e+00,2.226557615002208479e+01
1.287781322505800352e+00,2.225151084537758095e+01
1.287797757153905653e+00,2.223962676487253276e+01
1.287814191802010511e+00,2.223177366247712783e+01
1.287830626450115812e+00,2.222391870831649285e+01
1.287847061098220891e+00,2.221542464390697802e+01
1.287863495746326192e+00,2.220670404772032214e+01
1.287879930394431494e+00,2.219753902908790621e+01
1.287896365042536573e+00,2.218532266339896708e+01
1.287912799690641874e+00,2.217310788803505517e+01
1.287929234338746953e+00,2.215460235113832610e+01
1.287945668986852255e+00,2.213017104125068357e+01
1.287962103634957334e+00,2.210574977149761011e+01
1.287978538283062635e+00,2.209827227623361523e+01
1.287994972931167492e+00,2.209262115566520635e+01
1.288011407579272793e+00,2.208844135792103103e+01
1.288027842227377873e+00,2.208786245663560521e+01
1.288044276875483174e+00,2.208727541125280780e+01
1.288060711523588475e+00,2.207789526169476702e+01
1.288077146171693554e+00,2.206434010651156186e+01
1.288093580819798856e+00,2.205051134717076877e+01
1.288110015467903935e+00,2.203273547065986548e+01
1.288126450116009236e+00,2.201496529319090101e+01
1.288142884764114315e+00,2.200176573389543222e+01
1.288159319412219617e+00,2.199408268469949945e+01
1.288175754060324474e+00,2.198639763524451496e+01
1.288192188708429775e+00,2.197867712716642785e+01
1.288208623356534854e+00,2.197094828331213989e+01
1.288225058004640156e+00,2.196109631079264801e+01
1.288241492652745457e+00,2.194403947159964119e+01
1.288257927300850536e+00,2.192698785095593905e+01
1.288274361948955837e+00,2.192129545207347618e+01
1.288290796597060917e+00,2.192271535160720930e+01
1.288307231245166218e+00,2.192409512734902322e+01
1.288323665893271297e+00,2.190800871489197732e+01
1.288340100541376598e+00,2.189192683050279697e+01
1.288356535189481455e+00,2.187496185804573301e+01
1.288372969837586757e+00,2.185660662850735747e+01
1.288389404485692058e+00,2.183825756519430428e+01
1.288405839133797137e+00,2.182547258866729223e+01
1.288422273781902438e+00,2.181429684071295227e+01
1.288438708430007518e+00,2.180404745323810189e+01
1.288455143078112819e+00,2.179856665628468093e+01
1.288471577726217898e+00,2.179308198351645842e+01
1.288488012374323199e+00,2.178997060151430887e+01
1.288504447022428279e+00,2.178880339578290304e+01
1.288520881670533580e+00,2.178762847337684505e+01
1.288537316318638881e+00,2.178227084572860761e+01
1.288553750966743738e+00,2.177662313562952434e+01
1.288570185614849040e+00,2.176789304536574221e+01
1.288586620262954119e+00,2.175269576656501513e+01
1.288603054911059420e+00,2.173750239817473684e+01
1.288619489559164499e+00,2.172250824571071703e+01
1.288635924207269801e+00,2.170759800458449718e+01
1.288652358855374880e+00,2.169396613922468831e+01
1.288668793503480181e+00,2.169242713196682715e+01
1.288685228151585482e+00,2.169088070909873522e+01
1.288701662799690562e+00,2.168417880741985115e+01
